8235,2012-01-01,15:33,Detroit,Books,158.72,Cash
8236,2012-01-01,15:33,Lexington,Crafts,91.43,Cash
8237,2012-01-01,15:33,Plano,Garden,53.58,MasterCard
8238,2012-01-01,15:33,Riverside,Video Games,357.51,Visa
8239,2012-01-01,15:33,Baltimore,Consumer Electronics,25.78,Cash
8240,2012-01-01,15:33,Memphis,DVDs,239.87,Cash
8241,2012-01-01,15:33,Spokane,CDs,325.56,Amex
8242,2012-01-01,15:33,Boston,Health and Beauty,139.82,Amex
8243,2012-01-01,15:33,Riverside,Toys,1.04,Cash
8244,2012-01-01,15:33,Albuquerque,Video Games,392.18,Discover
8245,2012-01-01,15:33,Boston,Health and Beauty,456.39,MasterCard
8246,2012-01-01,15:33,Bakersfield,Sporting Goods,380.52,Discover
8247,2012-01-01,15:33,Richmond,Toys,308.22,Amex
8248,2012-01-01,15:33,Milwaukee,Men's Clothing,141.69,Cash
8249,2012-01-01,15:34,New Orleans,Toys,194.64,MasterCard
8250,2012-01-01,15:34,Lubbock,Cameras,171.65,Discover
8251,2012-01-01,15:34,Tulsa,Video Games,271.44,Cash
8252,2012-01-01,15:34,Boston,Garden,62.91,Cash
8253,2012-01-01,15:34,San Diego,Sporting Goods,399,Visa
8254,2012-01-01,15:34,Philadelphia,Children's Clothing,369.76,Cash
8255,2012-01-01,15:34,Norfolk,Computers,332.48,Amex
8256,2012-01-01,15:34,Fort Wayne,Consumer Electronics,318.87,MasterCard
8257,2012-01-01,15:34,Long Beach,Books,309.18,Visa
8258,2012-01-01,15:34,San Antonio,Video Games,197.46,MasterCard
8259,2012-01-01,15:34,Fort Worth,Computers,465.38,Discover
8260,2012-01-01,15:34,Chandler,Women's Clothing,145.13,Visa
8261,2012-01-01,15:34,St. Petersburg,Garden,489.69,Amex
8262,2012-01-01,15:34,Virginia Beach,Garden,201.29,Discover
8263,2012-01-01,15:34,Louisville,Men's Clothing,26.74,Amex
8264,2012-01-01,15:34,Boston,Baby,261.79,MasterCard
8265,2012-01-01,15:34,Jersey City,Garden,386.28,MasterCard
8266,2012-01-01,15:34,Omaha,Women's Clothing,238.67,Amex
8267,2012-01-01,15:34,Orlando,Video Games,248.3,MasterCard
8268,2012-01-01,15:35,Denver,Men's Clothing,265.56,MasterCard
8269,2012-01-01,15:35,Dallas,DVDs,405.41,Visa
8270,2012-01-01,15:35,Cincinnati,Garden,270.05,MasterCard
8271,2012-01-01,15:35,Columbus,Books,464.59,Discover
8272,2012-01-01,15:35,Raleigh,Pet Supplies,333.97,Amex
8273,2012-01-01,15:35,Charlotte,Video Games,482.76,Cash
8274,2012-01-01,15:35,Virginia Beach,Computers,210.25,Amex
8275,2012-01-01,15:35,Colorado Springs,Crafts,414.85,Visa
8276,2012-01-01,15:35,Tampa,Music,462.38,Discover
8277,2012-01-01,15:35,Pittsburgh,Video Games,338.86,Cash
8278,2012-01-01,15:35,Buffalo,Garden,405.4,Cash
8279,2012-01-01,15:35,Greensboro,CDs,131.3,Cash
8280,2012-01-01,15:35,Chesapeake,Crafts,317.95,Visa
8281,2012-01-01,15:35,Minneapolis,Baby,267.28,Amex
8282,2012-01-01,15:35,Rochester,Health and Beauty,51.11,Visa
8283,2012-01-01,15:35,San Antonio,Garden,421.87,Amex
8284,2012-01-01,15:35,Kansas City,Sporting Goods,410.4,Visa
8285,2012-01-01,15:35,Durham,DVDs,32.16,Cash
8286,2012-01-01,15:35,Austin,Books,488.53,Amex
8287,2012-01-01,15:35,El Paso,Toys,231.32,Cash
8288,2012-01-01,15:35,Tulsa,Consumer Electronics,248.96,Amex
8289,2012-01-01,15:35,Milwaukee,Garden,246.03,Visa
8290,2012-01-01,15:35,Glendale,Children's Clothing,124.37,MasterCard
8291,2012-01-01,15:35,Spokane,Consumer Electronics,89.53,MasterCard
8292,2012-01-01,15:35,St. Louis,DVDs,259.76,Cash
8293,2012-01-01,15:35,Chula Vista,Computers,232.08,Visa
8294,2012-01-01,15:36,Newark,Cameras,75.95,Amex
8295,2012-01-01,15:36,Tampa,Cameras,149.93,Amex
8296,2012-01-01,15:36,Detroit,Garden,393.56,Visa
8297,2012-01-01,15:36,Atlanta,Cameras,53.7,Discover
8298,2012-01-01,15:36,Greensboro,Men's Clothing,444.18,Discover
8299,2012-01-01,15:36,Colorado Springs,Pet Supplies,431.81,Discover
8300,2012-01-01,15:36,Kansas City,CDs,118.6,Visa
8301,2012-01-01,15:36,Jacksonville,DVDs,146.58,Cash
8302,2012-01-01,15:36,Newark,Pet Supplies,408.63,Visa
8303,2012-01-01,15:36,Toledo,Women's Clothing,57.33,Cash
8304,2012-01-01,15:36,Spokane,Video Games,462.34,MasterCard
8305,2012-01-01,15:36,Orlando,Crafts,417.78,Visa
8306,2012-01-01,15:36,Hialeah,Computers,77.36,MasterCard
8307,2012-01-01,15:36,Madison,Music,153.38,Visa
8308,2012-01-01,15:36,Detroit,CDs,107.53,MasterCard
8309,2012-01-01,15:36,Indianapolis,Women's Clothing,45.37,Visa
8310,2012-01-01,15:36,El Paso,Books,481.26,Discover
8311,2012-01-01,15:36,Newark,Cameras,318.98,Discover
8312,2012-01-01,15:36,Spokane,Pet Supplies,469.28,Cash
8313,2012-01-01,15:36,Colorado Springs,Consumer Electronics,399.4,Discover
8314,2012-01-01,15:36,Durham,Computers,373.51,Cash
8315,2012-01-01,15:36,St. Petersburg,Video Games,51.61,Discover
8316,2012-01-01,15:36,Long Beach,CDs,361.02,Discover
8317,2012-01-01,15:37,San Antonio,Computers,194.81,Amex
8318,2012-01-01,15:37,Irving,Garden,140.49,MasterCard
8319,2012-01-01,15:37,Indianapolis,Music,70.72,Discover
8320,2012-01-01,15:37,Chicago,Garden,296.75,Amex
8321,2012-01-01,15:37,St. Louis,Baby,55.12,Discover
8322,2012-01-01,15:37,Irvine,Men's Clothing,0.35,MasterCard
8323,2012-01-01,15:37,Baton Rouge,Crafts,21.03,MasterCard
8324,2012-01-01,15:37,El Paso,Men's Clothing,433.97,Visa
8325,2012-01-01,15:37,Greensboro,DVDs,107.48,MasterCard
8326,2012-01-01,15:37,Tampa,Pet Supplies,244.32,Discover
8327,2012-01-01,15:37,San Jose,CDs,356.42,Amex
8328,2012-01-01,15:37,Gilbert,Pet Supplies,349.36,Discover
8329,2012-01-01,15:37,Fresno,Baby,485.3,MasterCard
8330,2012-01-01,15:37,Plano,Computers,49.13,Cash
8331,2012-01-01,15:37,Wichita,Books,408.49,Cash
8332,2012-01-01,15:37,Lexington,Children's Clothing,433.91,MasterCard
8333,2012-01-01,15:37,Arlington,Consumer Electronics,150.56,Amex
8334,2012-01-01,15:37,Durham,Books,367.68,Amex
8335,2012-01-01,15:37,Omaha,Garden,437.96,MasterCard
8336,2012-01-01,15:37,Dallas,CDs,403.67,Amex
8337,2012-01-01,15:37,Glendale,Consumer Electronics,164.27,MasterCard
8338,2012-01-01,15:37,St. Louis,CDs,22.93,Cash
8339,2012-01-01,15:37,San Antonio,Pet Supplies,7.36,Cash
8340,2012-01-01,15:37,Las Vegas,Cameras,310.2,Visa
8341,2012-01-01,15:38,Greensboro,Men's Clothing,329.28,Visa
8342,2012-01-01,15:38,San Jose,Computers,220.75,Discover
8343,2012-01-01,15:38,San Francisco,Garden,155.67,MasterCard
8344,2012-01-01,15:38,St. Petersburg,Toys,68.98,MasterCard
8345,2012-01-01,15:38,Lubbock,Health and Beauty,142.87,Cash
8346,2012-01-01,15:38,Indianapolis,Baby,448.21,Visa
8347,2012-01-01,15:38,Colorado Springs,Music,330.31,Amex
8348,2012-01-01,15:38,Detroit,Books,224.46,MasterCard
8349,2012-01-01,15:38,Baltimore,Music,104.05,Cash
8350,2012-01-01,15:38,Omaha,Baby,398.58,MasterCard
8351,2012-01-01,15:38,Lubbock,Toys,193.47,Amex
8352,2012-01-01,15:38,Tucson,Crafts,256.7,Discover
8353,2012-01-01,15:38,Boise,Video Games,372.76,MasterCard
8354,2012-01-01,15:38,Pittsburgh,Men's Clothing,201.5,Amex
8355,2012-01-01,15:38,Jersey City,DVDs,253.35,MasterCard
8356,2012-01-01,15:38,St. Louis,DVDs,168.98,Discover
8357,2012-01-01,15:38,Jacksonville,Crafts,98.62,Visa
8358,2012-01-01,15:38,Charlotte,Cameras,325.98,MasterCard
8359,2012-01-01,15:38,Mesa,Consumer Electronics,74.58,MasterCard
8360,2012-01-01,15:38,Lincoln,Sporting Goods,90.86,Amex
8361,2012-01-01,15:38,Orlando,Video Games,118.56,Discover
8362,2012-01-01,15:38,Laredo,Garden,85.76,Cash
8363,2012-01-01,15:39,Rochester,CDs,212.01,Amex
8364,2012-01-01,15:39,Albuquerque,DVDs,339.72,Discover
8365,2012-01-01,15:39,Philadelphia,Garden,238.29,Cash
8366,2012-01-01,15:39,San Francisco,Books,474.59,Amex
8367,2012-01-01,15:39,Oklahoma City,DVDs,234.95,MasterCard
8368,2012-01-01,15:39,Winston–Salem,Consumer Electronics,0.76,Amex
8369,2012-01-01,15:39,New Orleans,Men's Clothing,356.44,Amex
8370,2012-01-01,15:39,Durham,Cameras,480.6,Amex
8371,2012-01-01,15:39,Pittsburgh,Children's Clothing,151.04,Amex
8372,2012-01-01,15:39,Scottsdale,Crafts,13.72,MasterCard
8373,2012-01-01,15:39,Arlington,Sporting Goods,134.62,Cash
8374,2012-01-01,15:39,Irving,Health and Beauty,126.65,Visa
8375,2012-01-01,15:39,Scottsdale,Computers,224.79,Cash
8376,2012-01-01,15:39,Irvine,Computers,17.21,Visa
8377,2012-01-01,15:39,Toledo,Health and Beauty,433.79,Cash
8378,2012-01-01,15:39,Lincoln,Sporting Goods,230.15,Visa
8379,2012-01-01,15:39,Sacramento,Toys,152.58,Amex
8380,2012-01-01,15:39,Wichita,Cameras,3.11,Discover
8381,2012-01-01,15:39,Chicago,Sporting Goods,307.9,Visa
8382,2012-01-01,15:39,Dallas,Baby,264.2,Amex
8383,2012-01-01,15:40,New Orleans,Music,342.75,Discover
8384,2012-01-01,15:40,Washington,Sporting Goods,234.37,Visa
8385,2012-01-01,15:40,Nashville,Crafts,315.73,Cash
8386,2012-01-01,15:40,Stockton,Crafts,308.23,MasterCard
8387,2012-01-01,15:40,Buffalo,Children's Clothing,486.76,Cash
8388,2012-01-01,15:40,San Diego,Books,338.68,Amex
8389,2012-01-01,15:40,Birmingham,Books,210.92,Amex
8390,2012-01-01,15:40,Reno,Music,209.54,Cash
8391,2012-01-01,15:40,Chandler,Books,352.4,MasterCard
8392,2012-01-01,15:40,Winston–Salem,Baby,419.57,Amex
8393,2012-01-01,15:40,Irvine,Baby,360.34,Discover
8394,2012-01-01,15:40,Austin,Cameras,248.16,Visa
8395,2012-01-01,15:40,Omaha,Baby,237.45,Discover
8396,2012-01-01,15:40,Los Angeles,Garden,186.47,Discover
8397,2012-01-01,15:40,Lincoln,Baby,292.69,Amex
8398,2012-01-01,15:40,Cincinnati,Music,328.98,Cash
8399,2012-01-01,15:40,Buffalo,Garden,128.19,Cash
8400,2012-01-01,15:40,Anchorage,Music,298.64,Visa
8401,2012-01-01,15:40,Durham,Health and Beauty,475.97,Cash
8402,2012-01-01,15:40,Arlington,Cameras,491.99,Visa
8403,2012-01-01,15:40,San Bernardino,Crafts,429.18,Amex
8404,2012-01-01,15:40,Memphis,Men's Clothing,172.03,Cash
8405,2012-01-01,15:40,Omaha,Children's Clothing,251.8,Visa
8406,2012-01-01,15:41,Indianapolis,Cameras,183.7,Visa
8407,2012-01-01,15:41,Pittsburgh,Sporting Goods,136.82,MasterCard
8408,2012-01-01,15:41,New Orleans,Music,130.11,Cash
8409,2012-01-01,15:41,Plano,Health and Beauty,230.37,Discover
8410,2012-01-01,15:41,Chicago,Consumer Electronics,293.15,Cash
8411,2012-01-01,15:41,Stockton,DVDs,496.06,Visa
8412,2012-01-01,15:41,Long Beach,Toys,362.61,MasterCard
8413,2012-01-01,15:41,Portland,DVDs,399.96,Discover
8414,2012-01-01,15:41,San Francisco,Children's Clothing,479.46,Cash
8415,2012-01-01,15:41,Virginia Beach,Video Games,117.27,Visa
8416,2012-01-01,15:41,Jersey City,Books,325.55,MasterCard
8417,2012-01-01,15:41,Charlotte,Women's Clothing,250.66,Visa
8418,2012-01-01,15:41,Dallas,Children's Clothing,232.89,Cash
8419,2012-01-01,15:41,Madison,Women's Clothing,19.16,Visa
8420,2012-01-01,15:41,Omaha,Women's Clothing,58.4,Amex
8421,2012-01-01,15:41,Norfolk,Music,488.4,Visa
8422,2012-01-01,15:41,North Las Vegas,Crafts,154.06,Amex
8423,2012-01-01,15:41,Boise,Men's Clothing,291.28,Discover
8424,2012-01-01,15:41,Saint Paul,Garden,365.55,Visa
8425,2012-01-01,15:42,Newark,Toys,166.52,Amex
8426,2012-01-01,15:42,San Francisco,Cameras,199.02,Cash
8427,2012-01-01,15:42,Reno,Baby,396.25,Amex
8428,2012-01-01,15:42,Tampa,Consumer Electronics,377.6,Visa
8429,2012-01-01,15:42,Virginia Beach,Video Games,370.95,Discover
8430,2012-01-01,15:42,Raleigh,Computers,64.19,Discover
8431,2012-01-01,15:42,Anaheim,Cameras,87.38,Visa
8432,2012-01-01,15:42,Sacramento,Books,73.96,Amex
8433,2012-01-01,15:42,Miami,Men's Clothing,73.22,Cash
8434,2012-01-01,15:42,Stockton,Baby,310.32,Cash
8435,2012-01-01,15:42,Riverside,Children's Clothing,312.5,Amex
8436,2012-01-01,15:42,Fresno,Men's Clothing,331.78,MasterCard
8437,2012-01-01,15:42,Cincinnati,Garden,406.64,Amex
8438,2012-01-01,15:42,Minneapolis,Baby,216.46,Discover
8439,2012-01-01,15:42,Wichita,Health and Beauty,0.65,Visa
8440,2012-01-01,15:42,Jersey City,Children's Clothing,195.4,Amex
8441,2012-01-01,15:42,Fort Wayne,Books,87.59,Discover
8442,2012-01-01,15:42,Scottsdale,Sporting Goods,265.18,Discover
8443,2012-01-01,15:42,Dallas,Health and Beauty,370.57,Amex
8444,2012-01-01,15:42,Jacksonville,Crafts,415.71,MasterCard
8445,2012-01-01,15:43,San Bernardino,Music,39.35,Discover
8446,2012-01-01,15:43,Greensboro,Baby,11.86,Amex
8447,2012-01-01,15:43,San Francisco,Computers,497.85,MasterCard
8448,2012-01-01,15:43,Tampa,Sporting Goods,339.99,Discover
8449,2012-01-01,15:43,Henderson,DVDs,303.52,MasterCard
8450,2012-01-01,15:43,Charlotte,DVDs,216.71,Discover
8451,2012-01-01,15:43,Austin,Garden,115.05,Cash
8452,2012-01-01,15:43,Mesa,Women's Clothing,144.73,Cash
8453,2012-01-01,15:43,Birmingham,Health and Beauty,421.02,MasterCard
8454,2012-01-01,15:43,San Antonio,Children's Clothing,35.94,Discover
8455,2012-01-01,15:43,Honolulu,Books,347.6,Discover
8456,2012-01-01,15:43,Memphis,Children's Clothing,256.87,Discover
8457,2012-01-01,15:43,Hialeah,Pet Supplies,110.42,Amex
8458,2012-01-01,15:43,Orlando,Sporting Goods,57.81,Discover
8459,2012-01-01,15:43,Stockton,Baby,93.37,MasterCard
8460,2012-01-01,15:43,St. Petersburg,Toys,422.96,Amex
8461,2012-01-01,15:43,El Paso,Cameras,159.22,Amex
8462,2012-01-01,15:43,Glendale,Video Games,345.36,Discover
8463,2012-01-01,15:43,Hialeah,Sporting Goods,173.98,Amex
8464,2012-01-01,15:43,Fort Worth,Pet Supplies,308.6,Discover
8465,2012-01-01,15:44,Plano,Crafts,373.49,Cash
8466,2012-01-01,15:44,Lubbock,Men's Clothing,220.4,Cash
8467,2012-01-01,15:44,Corpus Christi,CDs,304.92,Amex
8468,2012-01-01,15:44,Winston–Salem,Children's Clothing,311.52,Visa
8469,2012-01-01,15:44,Henderson,Video Games,15.71,Amex
8470,2012-01-01,15:44,Houston,Women's Clothing,42.27,MasterCard
8471,2012-01-01,15:44,Riverside,DVDs,299.42,Amex
8472,2012-01-01,15:44,Fort Wayne,Pet Supplies,77.43,Visa
8473,2012-01-01,15:44,Albuquerque,Baby,8.71,Cash
8474,2012-01-01,15:44,Chesapeake,Health and Beauty,453.96,Cash
8475,2012-01-01,15:44,Oakland,Consumer Electronics,386.24,Cash
8476,2012-01-01,15:44,Boise,Sporting Goods,439.13,Visa
8477,2012-01-01,15:44,Charlotte,Men's Clothing,253.17,Discover
8478,2012-01-01,15:44,Las Vegas,Health and Beauty,446.26,MasterCard
8479,2012-01-01,15:44,Madison,DVDs,403.94,Discover
8480,2012-01-01,15:44,Reno,Garden,78.57,Amex
8481,2012-01-01,15:44,Omaha,Men's Clothing,202.52,Cash
8482,2012-01-01,15:44,Lexington,Computers,289.69,MasterCard
8483,2012-01-01,15:44,San Diego,Books,261.08,Visa
8484,2012-01-01,15:44,San Bernardino,Women's Clothing,160.31,Visa
8485,2012-01-01,15:44,Colorado Springs,Children's Clothing,482.46,Amex
8486,2012-01-01,15:44,Lexington,Cameras,97.82,Visa
8487,2012-01-01,15:44,Fresno,Men's Clothing,140.09,Visa
8488,2012-01-01,15:45,Memphis,Books,473.99,Discover
8489,2012-01-01,15:45,Philadelphia,Consumer Electronics,118.32,MasterCard
8490,2012-01-01,15:45,Las Vegas,Video Games,263.92,Cash
8491,2012-01-01,15:45,Colorado Springs,Garden,238.57,Visa
8492,2012-01-01,15:45,San Jose,CDs,144.84,Cash
8493,2012-01-01,15:45,Wichita,Men's Clothing,81.97,Cash
8494,2012-01-01,15:45,Birmingham,Cameras,287.65,Discover
8495,2012-01-01,15:45,Irving,Men's Clothing,383.9,Discover
8496,2012-01-01,15:45,Orlando,Children's Clothing,291.48,MasterCard
8497,2012-01-01,15:45,Seattle,CDs,11,Visa
8498,2012-01-01,15:45,Oakland,Consumer Electronics,8.9,Amex
8499,2012-01-01,15:45,Baton Rouge,Computers,382.56,Cash
8500,2012-01-01,15:45,Laredo,Children's Clothing,388.12,Visa
8501,2012-01-01,15:45,Anaheim,Crafts,462.24,Cash
8502,2012-01-01,15:45,Lincoln,Health and Beauty,437.36,MasterCard
8503,2012-01-01,15:45,Anaheim,Sporting Goods,0.68,Discover
8504,2012-01-01,15:45,Denver,Health and Beauty,441.26,Amex
8505,2012-01-01,15:45,Honolulu,Pet Supplies,472.73,Cash
8506,2012-01-01,15:45,Oklahoma City,Garden,141.31,MasterCard
8507,2012-01-01,15:45,Corpus Christi,CDs,210.62,Discover
8508,2012-01-01,15:45,New Orleans,Garden,249.35,MasterCard
8509,2012-01-01,15:45,San Antonio,Health and Beauty,146.7,Amex
8510,2012-01-01,15:45,Irving,DVDs,299.17,Cash
8511,2012-01-01,15:45,Baton Rouge,Toys,232.34,Amex
8512,2012-01-01,15:45,Detroit,Health and Beauty,28.84,MasterCard
8513,2012-01-01,15:45,Durham,Video Games,47.28,Discover
8514,2012-01-01,15:45,Austin,Health and Beauty,75.02,Cash
8515,2012-01-01,15:45,Lincoln,Computers,446,Cash
8516,2012-01-01,15:45,Riverside,DVDs,54.15,Cash
8517,2012-01-01,15:46,Philadelphia,Computers,362.27,Cash
8518,2012-01-01,15:46,Jacksonville,DVDs,153.54,Discover
8519,2012-01-01,15:46,El Paso,Consumer Electronics,277.74,Amex
8520,2012-01-01,15:46,San Antonio,Men's Clothing,141.28,Cash
8521,2012-01-01,15:46,St. Louis,Consumer Electronics,189.43,Cash
8522,2012-01-01,15:46,Aurora,Health and Beauty,154.35,Cash
8523,2012-01-01,15:46,Norfolk,CDs,499.53,Amex
8524,2012-01-01,15:46,Arlington,DVDs,37.93,Discover
8525,2012-01-01,15:46,Lubbock,Pet Supplies,247.57,MasterCard
8526,2012-01-01,15:46,Columbus,Cameras,92.76,Visa
8527,2012-01-01,15:46,Irvine,Garden,322.96,Amex
8528,2012-01-01,15:46,Irvine,DVDs,200.04,MasterCard
8529,2012-01-01,15:46,Miami,CDs,495.64,Cash
8530,2012-01-01,15:46,Portland,Music,327.66,Discover
8531,2012-01-01,15:46,Glendale,Children's Clothing,346.38,Amex
8532,2012-01-01,15:46,Miami,Books,87.73,Discover
8533,2012-01-01,15:46,Spokane,Books,140.5,Cash
8534,2012-01-01,15:46,Orlando,Health and Beauty,274.35,Amex
8535,2012-01-01,15:46,Portland,Women's Clothing,377.68,Amex
8536,2012-01-01,15:46,Fremont,Cameras,339.46,Visa
8537,2012-01-01,15:46,St. Louis,DVDs,14.81,MasterCard
8538,2012-01-01,15:46,Omaha,Sporting Goods,248.71,Amex
8539,2012-01-01,15:47,San Antonio,Pet Supplies,352.35,Cash
8540,2012-01-01,15:47,Bakersfield,Baby,80.67,Amex
8541,2012-01-01,15:47,Los Angeles,Women's Clothing,177.15,Amex
8542,2012-01-01,15:47,Lexington,Consumer Electronics,219.25,Discover
8543,2012-01-01,15:47,Rochester,Pet Supplies,187.24,MasterCard
8544,2012-01-01,15:47,Houston,Men's Clothing,485.76,Visa
8545,2012-01-01,15:47,Dallas,Toys,348.89,Visa
8546,2012-01-01,15:47,San Francisco,Music,67.3,Discover
8547,2012-01-01,15:47,Long Beach,Health and Beauty,372.98,Discover
8548,2012-01-01,15:47,Anaheim,Books,436,Visa
8549,2012-01-01,15:47,Stockton,Baby,96.35,MasterCard
8550,2012-01-01,15:47,Chandler,Cameras,160.48,MasterCard
8551,2012-01-01,15:47,Los Angeles,DVDs,391.38,Amex
8552,2012-01-01,15:47,Nashville,Music,393.1,Amex
8553,2012-01-01,15:47,Nashville,Video Games,408.24,Cash
8554,2012-01-01,15:47,San Jose,Video Games,300.27,Discover
8555,2012-01-01,15:47,Philadelphia,Consumer Electronics,345.01,Visa
8556,2012-01-01,15:47,Baltimore,Toys,267.36,Visa
8557,2012-01-01,15:47,Reno,Sporting Goods,416.79,MasterCard
8558,2012-01-01,15:48,Cleveland,Pet Supplies,103.17,Discover
8559,2012-01-01,15:48,Buffalo,Health and Beauty,114.58,Discover
8560,2012-01-01,15:48,Richmond,Cameras,150.27,Cash
8561,2012-01-01,15:48,New Orleans,Computers,317.32,Cash
8562,2012-01-01,15:48,Indianapolis,Pet Supplies,109.21,Cash
8563,2012-01-01,15:48,Miami,Health and Beauty,484.53,Discover
8564,2012-01-01,15:48,Milwaukee,Children's Clothing,196.42,MasterCard
8565,2012-01-01,15:48,Lexington,Consumer Electronics,335.33,Amex
8566,2012-01-01,15:48,Louisville,Consumer Electronics,338.7,Visa
8567,2012-01-01,15:48,Pittsburgh,Women's Clothing,494.47,MasterCard
8568,2012-01-01,15:48,St. Louis,CDs,481.05,Amex
8569,2012-01-01,15:48,Jersey City,DVDs,110.04,MasterCard
8570,2012-01-01,15:48,Plano,Sporting Goods,459.65,MasterCard
8571,2012-01-01,15:48,Miami,CDs,177.49,Cash
8572,2012-01-01,15:48,Winston–Salem,Pet Supplies,306.21,Amex
8573,2012-01-01,15:48,Oklahoma City,Books,329.49,Visa
8574,2012-01-01,15:48,St. Louis,Cameras,329.35,Cash
8575,2012-01-01,15:48,Boise,Video Games,284.91,Visa
8576,2012-01-01,15:48,Baton Rouge,Men's Clothing,373.27,Amex
8577,2012-01-01,15:49,Cleveland,Cameras,453.64,Discover
8578,2012-01-01,15:49,Lexington,Computers,406.57,Cash
8579,2012-01-01,15:49,Long Beach,Crafts,9.89,Cash
8580,2012-01-01,15:49,El Paso,Women's Clothing,63.87,Visa
8581,2012-01-01,15:49,Garland,CDs,89.57,Amex
8582,2012-01-01,15:49,Virginia Beach,CDs,348.1,Discover
8583,2012-01-01,15:49,Greensboro,Sporting Goods,297.18,Amex
8584,2012-01-01,15:49,Chesapeake,Pet Supplies,77.88,MasterCard
8585,2012-01-01,15:49,Norfolk,Books,309.8,Amex
8586,2012-01-01,15:49,Jersey City,Baby,198.03,Amex
8587,2012-01-01,15:49,Durham,Pet Supplies,187.01,Visa
8588,2012-01-01,15:49,Pittsburgh,Consumer Electronics,245.15,MasterCard
8589,2012-01-01,15:49,Louisville,Consumer Electronics,410.64,Visa
8590,2012-01-01,15:49,Detroit,Video Games,364.71,Amex
8591,2012-01-01,15:49,Rochester,Cameras,274.82,MasterCard
8592,2012-01-01,15:49,Rochester,Cameras,98.93,Visa
8593,2012-01-01,15:49,Austin,Video Games,132.68,MasterCard
8594,2012-01-01,15:49,Aurora,DVDs,302.85,Discover
8595,2012-01-01,15:49,San Francisco,Garden,495.75,Amex
8596,2012-01-01,15:49,Houston,CDs,44.84,Cash
8597,2012-01-01,15:49,Omaha,Consumer Electronics,91.12,Visa
8598,2012-01-01,15:49,Seattle,Health and Beauty,348.04,Discover
8599,2012-01-01,15:49,Indianapolis,Crafts,319.53,Cash
8600,2012-01-01,15:49,Fort Wayne,Health and Beauty,330.04,Amex
8601,2012-01-01,15:49,Fremont,Baby,148.79,Cash
8602,2012-01-01,15:49,Miami,Music,369.61,Discover
8603,2012-01-01,15:50,Anchorage,Baby,118.22,Cash
8604,2012-01-01,15:50,Phoenix,Children's Clothing,393.97,Cash
8605,2012-01-01,15:50,Charlotte,Sporting Goods,137.29,MasterCard
8606,2012-01-01,15:50,Indianapolis,CDs,275.83,MasterCard
8607,2012-01-01,15:50,Portland,Video Games,175.89,Visa
8608,2012-01-01,15:50,Fresno,Health and Beauty,391.69,Cash
8609,2012-01-01,15:50,Memphis,Toys,335.73,Amex
8610,2012-01-01,15:50,Oakland,Cameras,481.72,Cash
8611,2012-01-01,15:50,Bakersfield,Books,303.49,Discover
8612,2012-01-01,15:50,Irvine,Music,144.6,Amex
8613,2012-01-01,15:50,Dallas,Crafts,180.49,Cash
8614,2012-01-01,15:50,Memphis,Women's Clothing,99.4,MasterCard
8615,2012-01-01,15:50,Saint Paul,Children's Clothing,250.68,MasterCard
8616,2012-01-01,15:50,Jersey City,Crafts,181.64,Cash
8617,2012-01-01,15:50,Glendale,Women's Clothing,99.39,Cash
8618,2012-01-01,15:50,Philadelphia,Cameras,224.02,Cash
8619,2012-01-01,15:50,Greensboro,Garden,106.06,Discover
8620,2012-01-01,15:50,Cleveland,Women's Clothing,98.3,MasterCard
8621,2012-01-01,15:50,Charlotte,Computers,337.55,Cash
8622,2012-01-01,15:51,Baton Rouge,Crafts,158.88,Discover
8623,2012-01-01,15:51,San Francisco,Pet Supplies,226.8,Amex
8624,2012-01-01,15:51,Raleigh,Sporting Goods,425.35,Visa
8625,2012-01-01,15:51,Riverside,Children's Clothing,207.95,Visa
8626,2012-01-01,15:51,St. Petersburg,Women's Clothing,347.7,Visa
8627,2012-01-01,15:51,Portland,Health and Beauty,14.74,MasterCard
8628,2012-01-01,15:51,Austin,Music,157.36,Discover
8629,2012-01-01,15:51,Reno,Sporting Goods,325.07,Cash
8630,2012-01-01,15:51,Boston,Toys,74.13,Cash
8631,2012-01-01,15:51,Seattle,Men's Clothing,414.15,Visa
8632,2012-01-01,15:51,Houston,Men's Clothing,457.7,Discover
8633,2012-01-01,15:51,Fremont,Cameras,203.56,Discover
8634,2012-01-01,15:51,Colorado Springs,Pet Supplies,288.67,MasterCard
8635,2012-01-01,15:51,Richmond,Music,239.67,Discover
8636,2012-01-01,15:51,Winston–Salem,Women's Clothing,203.1,Amex
8637,2012-01-01,15:51,Washington,Video Games,494.17,Cash
8638,2012-01-01,15:51,San Jose,Cameras,256.83,Visa
8639,2012-01-01,15:51,Las Vegas,Toys,66.21,Visa
8640,2012-01-01,15:51,Bakersfield,Consumer Electronics,198.68,Amex
8641,2012-01-01,15:51,Pittsburgh,Garden,428.36,Amex
8642,2012-01-01,15:52,Nashville,Video Games,112.27,Visa
8643,2012-01-01,15:52,Bakersfield,Cameras,36.44,Cash
8644,2012-01-01,15:52,Hialeah,Video Games,90.12,Discover
8645,2012-01-01,15:52,Virginia Beach,CDs,380.42,Amex
8646,2012-01-01,15:52,Irving,Computers,399.48,Visa
8647,2012-01-01,15:52,Minneapolis,CDs,199.33,MasterCard
8648,2012-01-01,15:52,Las Vegas,Garden,476.91,Visa
